crop,series_id,Commodity,State,District,Market,latitude,longitude,mean_arrival,std_arrival,mean_price,neighbor_degree_75km,neighbor_degree_150km,neighbor_degree_300km,density_bucket,volume_bucket
potato,Potato||West Bengal||Murshidabad||Jiaganj APMC,Potato,West Bengal,Murshidabad,Jiaganj APMC,24.174599299999997,88.2721335,23.290486279092825,13.944337192073233,1656.3337938524114,7,29,69,sparse,high
potato,Potato||West Bengal||Murshidabad||Kandi APMC,Potato,West Bengal,Murshidabad,Kandi APMC,24.174599299999997,88.2721335,37.783654465388544,29.652636948952644,1517.1195539394566,7,29,69,sparse,high
potato,Potato||West Bengal||Nadia||Bethuadahari APMC,Potato,West Bengal,Nadia,Bethuadahari APMC,23.4847374,88.5567067,6.417312418793852,2.158543509722793,1672.999599119633,9,33,63,dense,medium
potato,Potato||West Bengal||Nadia||Chakdah APMC,Potato,West Bengal,Nadia,Chakdah APMC,23.4847374,88.5567067,16.274747105071548,16.51184753194504,1723.6600451047657,9,33,63,dense,medium
potato,Potato||West Bengal||Nadia||Kalyani APMC,Potato,West Bengal,Nadia,Kalyani APMC,23.4847374,88.5567067,2.831557194690902,0.892385977876085,1872.5175171887056,9,33,63,dense,medium
potato,Potato||West Bengal||Nadia||Karimpur APMC,Potato,West Bengal,Nadia,Karimpur APMC,23.484737400000004,88.5567067,4.065820564021816,0.8796726675102027,1799.4321253806813,9,33,63,dense,medium
potato,Potato||West Bengal||Nadia||Nadia APMC,Potato,West Bengal,Nadia,Nadia APMC,23.4847374,88.5567067,11.30726170351177,4.628370162370372,1801.5378245256024,9,33,63,dense,medium
potato,Potato||West Bengal||Nadia||Ranaghat APMC,Potato,West Bengal,Nadia,Ranaghat APMC,23.4847374,88.5567067,9.902534006854356,4.297188675247574,1784.2366828727552,9,33,63,dense,medium
potato,Potato||West Bengal||North 24 Parganas||Barasat APMC,Potato,West Bengal,North 24 Parganas,Barasat APMC,22.6926815,88.6625795,91.79025957667413,36.04083565660067,1683.3546178809302,8,25,60,sparse,high
potato,Potato||West Bengal||North 24 Parganas||Habra APMC,Potato,West Bengal,North 24 Parganas,Habra APMC,22.6926815,88.6625795,48.6855871512729,36.277491701142914,1670.7737324308705,8,25,60,sparse,high
potato,Potato||West Bengal||Paschim Bardhaman||Asansol APMC,Potato,West Bengal,Paschim Bardhaman,Asansol APMC,23.6002978,87.3041301,29.347403288140665,12.40122055641444,1578.928469247075,13,38,58,dense,high
potato,Potato||West Bengal||Paschim Bardhaman||Durgapur APMC,Potato,West Bengal,Paschim Bardhaman,Durgapur APMC,23.6002978,87.3041301,30.565107620653187,12.345427504144325,1554.8041883554315,13,38,58,dense,high
potato,Potato||West Bengal||Purba Bardhaman||Burdwan APMC,Potato,West Bengal,Purba Bardhaman,Burdwan APMC,23.3884089,87.9606763,25.312803448953126,4.3844398939297395,1712.7715385195477,16,40,53,dense,high
potato,Potato||West Bengal||Purba Bardhaman||Kalna APMC,Potato,West Bengal,Purba Bardhaman,Kalna APMC,23.3884089,87.9606763,17.207939052606196,3.874811881040066,1588.1558053142778,16,40,53,dense,medium
potato,Potato||West Bengal||Purba Bardhaman||Katwa APMC,Potato,West Bengal,Purba Bardhaman,Katwa APMC,23.3884089,87.9606763,11.02840907779545,3.5712315868003843,1623.1554030004995,16,40,53,dense,medium
potato,Potato||West Bengal||Purba Bardhaman||Memari APMC,Potato,West Bengal,Purba Bardhaman,Memari APMC,23.3884089,87.9606763,19.164213865901953,4.481019721425579,2137.7086449002127,16,40,53,dense,medium
potato,Potato||West Bengal||Puruliya||Balarampur APMC,Potato,West Bengal,Puruliya,Balarampur APMC,23.333333,86.416667,11.096269062143932,1.3579904495288349,1487.9503417958947,2,16,59,sparse,medium
potato,Potato||West Bengal||Puruliya||Kasipur APMC,Potato,West Bengal,Puruliya,Kasipur APMC,23.333333,86.416667,2.043829033024259,0.3871201404801781,1134.9773800091878,2,16,59,sparse,low
potato,Potato||West Bengal||Puruliya||Purulia APMC,Potato,West Bengal,Puruliya,Purulia APMC,23.333333,86.416667,77.24117966100644,9.756372387701783,1425.5628519530355,2,16,59,sparse,high
potato,Potato||West Bengal||Sounth 24 Parganas||Diamond Harbour(South 24-pgs) APMC,Potato,West Bengal,Sounth 24 Parganas,Diamond Harbour(South 24-pgs) APMC,22.9964948,87.6855882,5.149433536155336,3.8630187504123445,1881.116619243047,17,43,60,dense,medium
potato,Potato||West Bengal||Uttar Dinajpur||Islampur APMC,Potato,West Bengal,Uttar Dinajpur,Islampur APMC,25.872142800000002,87.961986,42.40313598786879,24.949354026744064,1463.512490625601,3,17,53,sparse,high
tomato,Tomato||Andhra Pradesh||Chittor||Kalikiri APMC,Tomato,Andhra Pradesh,Chittor,Kalikiri APMC,13.2162432,79.10507860000001,31.739203579635134,29.929946278621994,2084.153728493059,10,27,71,sparse,high
tomato,Tomato||Andhra Pradesh||Chittor||Madanapalli APMC,Tomato,Andhra Pradesh,Chittor,Madanapalli APMC,13.2162432,79.1050786,425.42464145758044,452.1605478570785,2628.811005261294,10,27,71,sparse,high
tomato,Tomato||Andhra Pradesh||Chittor||Mulakalacheruvu APMC,Tomato,Andhra Pradesh,Chittor,Mulakalacheruvu APMC,13.2162432,79.1050786,339.79116110440833,239.10932499457368,1710.5762558741098,10,27,71,sparse,high
tomato,Tomato||Andhra Pradesh||Chittor||Palamaner APMC,Tomato,Andhra Pradesh,Chittor,Palamaner APMC,13.2162432,79.1050786,167.4922448401196,250.64720481453838,2117.3283407143135,10,27,71,sparse,high
tomato,Tomato||Andhra Pradesh||Chittor||Punganur APMC,Tomato,Andhra Pradesh,Chittor,Punganur APMC,13.216243200000001,79.10507860000001,217.55801772190324,297.7688881109478,1975.1353179916055,10,27,71,sparse,high
tomato,Tomato||Andhra Pradesh||Chittor||Vayalapadu APMC,Tomato,Andhra Pradesh,Chittor,Vayalapadu APMC,13.2162432,79.1050786,54.59622095848145,45.25217408085905,1657.9596230600332,10,27,71,sparse,high
tomato,Tomato||Andhra Pradesh||Kurnool||Pattikonda APMC,Tomato,Andhra Pradesh,Kurnool,Pattikonda APMC,15.8309251,78.0425373,0.1,0.0,2826.7281665877,0,6,23,sparse,low
tomato,Tomato||Chandigarh||Chandigarh||Chandigarh(Grain/Fruit) APMC,Tomato,Chandigarh,Chandigarh,Chandigarh(Grain/Fruit) APMC,30.7334421,76.7797143,123.26246040342758,56.095625474487825,2344.0315914175744,19,76,172,dense,high
tomato,Tomato||Chattisgarh||Bilaspur||Tiphra APMC,Tomato,Chattisgarh,Bilaspur,Tiphra APMC,22.1638486,82.1365923,266.1766233620295,68.45396558279957,1827.298701334225,0,2,17,sparse,high
tomato,Tomato||Chattisgarh||Durg||Durg APMC,Tomato,Chattisgarh,Durg,Durg APMC,21.1982964,81.4007922,132.34037758358608,73.47955636140067,2032.9492369515585,1,4,21,sparse,high
tomato,Tomato||Chattisgarh||Raigarh||Raigarh APMC,Tomato,Chattisgarh,Raigarh,Raigarh APMC,22.2361795,83.3529534,47.16753410602712,20.701989624240472,2608.71146729816,2,8,25,sparse,high
tomato,Tomato||Chattisgarh||Rajnandgaon||Rajnandgaon APMC,Tomato,Chattisgarh,Rajnandgaon,Rajnandgaon APMC,21.0684425,80.7970779,178.5707236498154,76.37410406204486,1822.4034000871093,1,1,17,sparse,high
tomato,Tomato||Gujarat||Ahmedabad||Ahmedabad APMC,Tomato,Gujarat,Ahmedabad,Ahmedabad APMC,23.021537399999996,72.58005679999998,260.7637686027697,193.6774391257158,2572.7535656330097,7,11,36,sparse,high
tomato,Tomato||Gujarat||Amreli||Damnagar APMC,Tomato,Gujarat,Amreli,Damnagar APMC,21.4176122,71.249609,0.060889800869017664,0.021615944294386156,3208.2442765723026,1,5,22,sparse,low
tomato,"Tomato||Gujarat||Anand||Anand(Veg,Yard,Anand) APMC",Tomato,Gujarat,Anand,"Anand(Veg,Yard,Anand) APMC",22.5586555,72.9627227,18.901649670384295,9.46178402118504,2222.234318021503,7,14,41,sparse,high
tomato,Tomato||Gujarat||Banaskanth||Deesa(Deesa Veg Yard) APMC,Tomato,Gujarat,Banaskanth,Deesa(Deesa Veg Yard) APMC,22.3850051,71.745261,26.266898710401335,10.137008416843889,2686.177406114078,1,17,25,sparse,high
tomato,Tomato||Gujarat||Bharuch||Ankleshwar APMC,Tomato,Gujarat,Bharuch,Ankleshwar APMC,21.7080427,72.9956936,11.579802927547181,4.657637679103892,1831.9711993607823,3,11,39,sparse,high
tomato,Tomato||Gujarat||Dahod||Dahod(Veg. Market) APMC,Tomato,Gujarat,Dahod,Dahod(Veg. Market) APMC,22.9194099,74.1342725,14.351761465491697,4.4709294586483885,2108.455778416549,3,15,44,sparse,high
tomato,Tomato||Gujarat||Gandhinagar||Mansa(Manas Veg Yard) APMC,Tomato,Gujarat,Gandhinagar,Mansa(Manas Veg Yard) APMC,23.2232877,72.6492267,0.08095628456431729,0.04254924449136251,2392.968674728757,6,11,35,sparse,low
tomato,Tomato||Gujarat||Gir Somnath||Talalagir APMC,Tomato,Gujarat,Gir Somnath,Talalagir APMC,20.9298181,70.7627578,0.35410415020572583,0.17095324678205334,3957.414425863789,1,2,16,sparse,low
tomato,Tomato||Gujarat||Kheda||Kapadvanj APMC,Tomato,Gujarat,Kheda,Kapadvanj APMC,22.8532503,72.99535860000002,3.096932406083202,2.7282561712366684,2029.743478028006,8,13,39,sparse,medium
tomato,Tomato||Gujarat||Kheda||Nadiad APMC,Tomato,Gujarat,Kheda,Nadiad APMC,22.8532503,72.9953586,1.5065196439380755,2.1530358274130483,2663.128914924267,8,13,39,sparse,medium
tomato,Tomato||Gujarat||Kheda||Nadiyad(Chaklasi) APMC,Tomato,Gujarat,Kheda,Nadiyad(Chaklasi) APMC,22.8532503,72.9953586,1.0877680028398375,0.14676202874323482,1897.8256458548562,8,13,39,sparse,low
tomato,Tomato||Gujarat||Kheda||Nadiyad(Piplag) APMC,Tomato,Gujarat,Kheda,Nadiyad(Piplag) APMC,22.8532503,72.9953586,19.328173313224777,10.632797438662722,2167.7446089893983,8,13,39,sparse,high
tomato,Tomato||Gujarat||Mehsana||Mehsana(Mehsana Veg) APMC,Tomato,Gujarat,Mehsana,Mehsana(Mehsana Veg) APMC,23.6012628,72.3741516,21.599375402505455,8.823255330886614,2285.1159584255324,2,10,27,sparse,high
tomato,Tomato||Gujarat||Morbi||Morbi APMC,Tomato,Gujarat,Morbi,Morbi APMC,22.8003959,70.886232,10.863671681742934,4.458217080103915,2371.7549130581647,3,5,23,sparse,high
tomato,Tomato||Gujarat||Morbi||Vankaner(Sub yard) APMC,Tomato,Gujarat,Morbi,Vankaner(Sub yard) APMC,22.8003959,70.886232,1.5815374402341043,0.20232800962637842,3188.285349166395,3,5,23,sparse,medium
tomato,Tomato||Gujarat||Navsari||Bilimora APMC,Tomato,Gujarat,Navsari,Bilimora APMC,20.952407,72.9323831,5.052874796716206,2.208842591529014,2285.0450310782303,2,5,47,sparse,medium
tomato,Tomato||Gujarat||Navsari||Navsari APMC,Tomato,Gujarat,Navsari,Navsari APMC,20.952407,72.9323831,16.767917739830967,6.124054438805478,2067.357194991741,2,5,47,sparse,high
tomato,Tomato||Gujarat||Porbandar||Porbandar APMC,Tomato,Gujarat,Porbandar,Porbandar APMC,21.602975099999995,69.8538067,45.13512953326836,53.24040336878683,2631.246896617031,0,4,8,sparse,high
tomato,Tomato||Gujarat||Rajkot||Gondal(Veg.market Gondal) APMC,Tomato,Gujarat,Rajkot,Gondal(Veg.market Gondal) APMC,22.3053263,70.8028377,23.158498338876292,11.111125541179327,2084.6669706648,3,7,22,sparse,high
tomato,Tomato||Gujarat||Rajkot||Rajkot(Veg.Sub Yard) APMC,Tomato,Gujarat,Rajkot,Rajkot(Veg.Sub Yard) APMC,22.3053263,70.8028377,108.81930392708234,45.36667361960614,2356.7273757053968,3,7,22,sparse,high
tomato,Tomato||Gujarat||Surat||Surat APMC,Tomato,Gujarat,Surat,Surat APMC,21.2094892,72.8317058,357.95082062780153,89.3389167537825,2071.5118201021073,3,5,36,sparse,high
tomato,Tomato||Gujarat||Surendranagar||Vadhvan APMC,Tomato,Gujarat,Surendranagar,Vadhvan APMC,22.8251395,71.6209736,13.303310263356096,4.219484201048452,2549.686510843714,1,13,28,sparse,high
tomato,Tomato||Gujarat||Vadodara(Baroda)||Padra APMC,Tomato,Gujarat,Vadodara(Baroda),Padra APMC,22.3108103,73.1657471,4.957677716210023,2.830904743717556,2344.2095784503576,7,13,43,sparse,medium
tomato,Tomato||Gujarat||Vadodara(Baroda)||Vadodara(Sayajipura) APMC,Tomato,Gujarat,Vadodara(Baroda),Vadodara(Sayajipura) APMC,22.3108103,73.1657471,154.6962981609791,48.8300497403284,2331.2619200707195,7,13,43,sparse,high
tomato,Tomato||Haryana||Ambala||Ambala City(Subji Mandi) APMC,Tomato,Haryana,Ambala,Ambala City(Subji Mandi) APMC,30.3843674,76.770421,15.439398570831358,7.835757945606855,1984.133265193218,32,73,183,dense,high
tomato,Tomato||Haryana||Ambala||Barara APMC,Tomato,Haryana,Ambala,Barara APMC,30.3843674,76.770421,0.7975713770970906,0.4205469983761951,1567.3613684543172,32,73,183,dense,low
tomato,Tomato||Haryana||Ambala||Naraingarh APMC,Tomato,Haryana,Ambala,Naraingarh APMC,30.3843674,76.770421,2.699198898871978,0.964367592363339,1727.6014377335337,32,73,183,dense,medium
tomato,Tomato||Haryana||Ambala||Shahzadpur APMC,Tomato,Haryana,Ambala,Shahzadpur APMC,30.3843674,76.770421,0.5343407641977256,0.226933269962119,1690.733115193197,32,73,183,dense,low
tomato,Tomato||Haryana||Bhiwani||Ch. Dadri APMC,Tomato,Haryana,Bhiwani,Ch. Dadri APMC,28.7931703,76.1391283,4.194548205857985,1.7045336757257603,2391.0582118133307,6,62,173,dense,medium
tomato,Tomato||Haryana||Faridabad||Ballabhgarh APMC,Tomato,Haryana,Faridabad,Ballabhgarh APMC,28.4031478,77.31055610000001,6.4825581547701505,3.543753308054408,2181.0334665209875,28,60,168,dense,high
tomato,Tomato||Haryana||Fatehabad||Fatehabad APMC,Tomato,Haryana,Fatehabad,Fatehabad APMC,29.535920900000004,75.5752901,6.618011406125827,2.740778104740086,1792.389169659715,11,57,171,dense,high
tomato,Tomato||Haryana||Fatehabad||Jakhal APMC,Tomato,Haryana,Fatehabad,Jakhal APMC,29.535920900000004,75.5752901,0.29424550707933084,0.1688972956835229,2313.0403902826934,11,57,171,dense,low
tomato,Tomato||Haryana||Fatehabad||Ratia APMC,Tomato,Haryana,Fatehabad,Ratia APMC,29.535920900000004,75.5752901,2.3275472427012946,3.728519301639626,2278.1584761571567,11,57,171,dense,medium
tomato,Tomato||Haryana||Gurgaon||Farukh Nagar APMC,Tomato,Haryana,Gurgaon,Farukh Nagar APMC,28.4646148,77.0299194,2.990021301173015,1.0504490149880787,1833.5154463736005,30,62,178,dense,medium
tomato,Tomato||Haryana||Gurgaon||Gurgaon APMC,Tomato,Haryana,Gurgaon,Gurgaon APMC,28.4646148,77.0299194,64.30061812408015,25.900515741847453,1774.1020937389676,30,62,178,dense,high
tomato,Tomato||Haryana||Gurgaon||Sohna APMC,Tomato,Haryana,Gurgaon,Sohna APMC,28.4646148,77.0299194,3.180052848669645,2.6221966859172374,2327.0554167631044,30,62,178,dense,medium
tomato,Tomato||Haryana||Hissar||Barwala(Hisar) APMC,Tomato,Haryana,Hissar,Barwala(Hisar) APMC,29.717033499999996,76.3591737,2.460311945842531,1.137194023590711,2419.162558669713,26,82,192,dense,medium
tomato,Tomato||Haryana||Hissar||Hansi APMC,Tomato,Haryana,Hissar,Hansi APMC,29.7170335,76.3591737,10.595080508879384,5.969867720361263,2465.768010475868,26,82,192,dense,high
tomato,Tomato||Haryana||Hissar||Hissar APMC,Tomato,Haryana,Hissar,Hissar APMC,29.7170335,76.3591737,14.35157106205949,6.513211398939466,2120.0980234271083,26,82,192,dense,high
tomato,Tomato||Haryana||Hissar||Uklana APMC,Tomato,Haryana,Hissar,Uklana APMC,29.8258374,76.4242968,0.25871732560787053,0.10993733254041628,2020.5784812135855,30,79,193,dense,low
tomato,Tomato||Haryana||Jhajar||Bahadurgarh APMC,Tomato,Haryana,Jhajar,Bahadurgarh APMC,29.0,76.0,12.156227102437395,5.650814565122052,2763.7593429410144,9,59,170,dense,high
tomato,Tomato||Haryana||Jhajar||Jhajjar APMC,Tomato,Haryana,Jhajar,Jhajjar APMC,29.0,76.0,4.895918581874616,2.8697586198523894,2932.1372695447203,9,59,170,dense,medium
tomato,Tomato||Haryana||Jind||Narwana APMC,Tomato,Haryana,Jind,Narwana APMC,29.3152073,76.314082,1.5760507910325317,0.944096684442287,2282.7220756687357,18,74,190,dense,medium
tomato,Tomato||Haryana||Jind||Safidon APMC,Tomato,Haryana,Jind,Safidon APMC,29.3152073,76.314082,2.377249868327165,1.052003068508628,2000.592240130709,18,74,190,dense,medium
tomato,Tomato||Haryana||Kaithal||Dhand APMC,Tomato,Haryana,Kaithal,Dhand APMC,29.7996588,76.3989903,0.30302299114191533,0.14983013762796393,2344.2343434974387,30,79,193,dense,low
tomato,Tomato||Haryana||Kaithal||Pundri APMC,Tomato,Haryana,Kaithal,Pundri APMC,29.7996588,76.3989903,0.7924102661019281,0.5274002414319399,1853.040442132626,30,79,193,dense,low
tomato,Tomato||Haryana||Kaithal||Siwan APMC,Tomato,Haryana,Kaithal,Siwan APMC,29.7996588,76.3989903,0.6977957937073429,1.0477418000529262,2023.951035780172,30,79,193,dense,low
tomato,Tomato||Haryana||Karnal||Gharaunda APMC,Tomato,Haryana,Karnal,Gharaunda APMC,29.7255766,76.9106924,1.4337318055989234,0.6595450068491067,2551.959170510547,34,87,200,dense,medium
tomato,"Tomato||Haryana||Karnal||New Grain Market(main), Karnal APMC",Tomato,Haryana,Karnal,"New Grain Market(main), Karnal APMC",29.7255766,76.9106924,24.517764903792727,13.229914428838757,2212.425562582014,34,87,200,dense,high
tomato,Tomato||Haryana||Kurukshetra||Ladwa APMC,Tomato,Haryana,Kurukshetra,Ladwa APMC,29.9693747,76.8482787,1.0992372497138116,0.5601306004314763,2053.196509926873,37,79,194,dense,low
tomato,Tomato||Haryana||Kurukshetra||Pehowa APMC,Tomato,Haryana,Kurukshetra,Pehowa APMC,29.969374700000003,76.8482787,0.44651661076218735,0.5215229414438134,1573.7906524087598,37,79,194,dense,low
tomato,Tomato||Haryana||Kurukshetra||Shahabad APMC,Tomato,Haryana,Kurukshetra,Shahabad APMC,29.9693747,76.8482787,2.850529074145505,1.1492452584784034,1884.7207014451565,37,79,194,dense,medium
tomato,Tomato||Haryana||Kurukshetra||Thanesar APMC,Tomato,Haryana,Kurukshetra,Thanesar APMC,29.9693747,76.8482787,9.472760704542091,3.503848322532628,2765.078054195849,37,79,194,dense,high
tomato,Tomato||Haryana||Mahendragarh-Narnaul||Mohindergarh APMC,Tomato,Haryana,Mahendragarh-Narnaul,Mohindergarh APMC,28.0530574,76.1136303,4.5786841972288945,2.039718333019302,2168.998061602423,3,32,147,sparse,medium
tomato,Tomato||Haryana||Mahendragarh-Narnaul||Narnaul APMC,Tomato,Haryana,Mahendragarh-Narnaul,Narnaul APMC,28.053057399999997,76.1136303,4.830130133198761,1.8238507873962817,2229.6832577716273,3,32,147,sparse,medium
tomato,Tomato||Haryana||Mewat||FerozpurZirkha(Nagina) APMC,Tomato,Haryana,Mewat,FerozpurZirkha(Nagina) APMC,27.9935177,77.0419634,2.1212484343232716,7.932274180064492,2136.5768193953495,12,47,147,dense,medium
tomato,Tomato||Haryana||Mewat||Nuh APMC,Tomato,Haryana,Mewat,Nuh APMC,27.993517699999998,77.0419634,2.1332473595317176,1.1619088844275203,1419.3770896722385,12,47,147,dense,medium
tomato,Tomato||Haryana||Mewat||Punhana APMC,Tomato,Haryana,Mewat,Punhana APMC,27.9935177,77.0419634,3.24385012421057,1.3416807643667181,2293.909091754836,12,47,147,dense,medium
tomato,Tomato||Haryana||Mewat||Tauru APMC,Tomato,Haryana,Mewat,Tauru APMC,27.993517700000005,77.0419634,1.0840975088543239,0.7293470346975343,2863.4535327022254,12,47,147,dense,low
tomato,Tomato||Haryana||Panchkula||Barwala APMC,Tomato,Haryana,Panchkula,Barwala APMC,30.6975401,76.85510659999998,14.463298577546581,9.626032135808321,2096.5277274939876,19,79,172,dense,high
tomato,"Tomato||Haryana||Panchkula||New Grain Market , Panchkula APMC",Tomato,Haryana,Panchkula,"New Grain Market , Panchkula APMC",30.6975401,76.8551066,1.0,0.0,3539.139901528711,19,79,172,dense,low
tomato,Tomato||Haryana||Panchkula||Raipur Rai APMC,Tomato,Haryana,Panchkula,Raipur Rai APMC,30.6975401,76.8551066,0.11645831245743155,0.036817770707129285,1964.9220056715737,19,79,172,dense,low
tomato,Tomato||Haryana||Panipat||Madlauda APMC,Tomato,Haryana,Panipat,Madlauda APMC,29.3912753,76.9771675,0.4861928494502773,0.2811226656057579,2232.9006137774313,29,94,194,dense,low
tomato,Tomato||Haryana||Panipat||Panipat APMC,Tomato,Haryana,Panipat,Panipat APMC,29.3912753,76.9771675,26.534056304047798,9.348617089108911,1600.6168324956855,29,94,194,dense,high
tomato,Tomato||Haryana||Panipat||Samalkha APMC,Tomato,Haryana,Panipat,Samalkha APMC,29.391275300000004,76.9771675,2.3229533348173383,1.097256324670708,2051.0017670705715,29,94,194,dense,medium
tomato,Tomato||Haryana||Rewari||Rewari APMC,Tomato,Haryana,Rewari,Rewari APMC,28.195646799999995,76.6165179,8.547925260891198,4.715811899061417,1744.681534461892,10,46,161,dense,high
tomato,Tomato||Haryana||Rohtak||Meham APMC,Tomato,Haryana,Rohtak,Meham APMC,28.9010899,76.5801935,0.8637582645519067,0.6587142581983639,2006.2311208797091,19,68,181,dense,low
tomato,Tomato||Haryana||Rohtak||Rohtak APMC,Tomato,Haryana,Rohtak,Rohtak APMC,28.901089899999995,76.5801935,15.898260991519393,8.156191755582238,2158.8582446939367,19,68,181,dense,high
tomato,Tomato||Haryana||Sirsa||Rania APMC,Tomato,Haryana,Sirsa,Rania APMC,29.6063041,74.9036568,0.19795134605718456,0.12262944539678107,1737.9861592825343,17,40,152,dense,low
tomato,Tomato||Haryana||Sirsa||Sirsa APMC,Tomato,Haryana,Sirsa,Sirsa APMC,29.6063041,74.9036568,8.95025526237222,6.985755661204547,2461.1397227779175,17,40,152,dense,high
